deal_id,property_id,listing_agent_id,buyer_agent_id,office_id,side,status,list_date,contract_date,close_date,cancellation_date,stage_at_cancellation,sale_price,commission_rate,agent_split,gci,lead_source,title_vendor,lender,escrow_company,has_home_warranty
DEAL-07958,PRP-07958,AGT-0379,AGT-0345,OFF-007,dual,listed,2024-01-30,,,,,,0.0581,0.8,,realtor_com,Stewart Title,Cash / Unknown,Chicago Title Escrow,False
DEAL-07959,PRP-07959,AGT-0474,AGT-0126,OFF-007,buyer,pending_close,2024-04-20,2024-07-11,,,,556418.16,0.0615,0.7,,referral,Fidelity National,US Bank,In-House Escrow,True
DEAL-07960,PRP-07960,AGT-0408,AGT-0462,OFF-003,dual,closed,2025-11-02,2026-01-04,2026-02-14,,,338885.96,0.0519,0.79,13894.66,sphere,Stewart Title,Rocket Mortgage,Chicago Title Escrow,True
DEAL-07961,PRP-07961,AGT-0291,AGT-0127,OFF-025,listing,appraisal,2026-02-20,2026-05-18,,,,284543.74,0.0589,0.73,,sign_call,In-House Title,Cash / Unknown,Old Republic Escrow,True
DEAL-07962,PRP-07962,AGT-0159,AGT-0468,OFF-007,dual,closed,2024-06-12,2024-07-28,2024-08-29,,,216356.92,0.0626,0.88,11918.67,realtor_com,Fidelity National,Cash / Unknown,Chicago Title Escrow,False
DEAL-07963,PRP-07963,AGT-0292,AGT-0187,OFF-015,buyer,appraisal,2026-02-20,2026-03-06,,,,293959.73,0.0548,0.69,,brokerage_lead,Stewart Title,Cash / Unknown,In-House Escrow,False
DEAL-07964,PRP-07964,AGT-0197,AGT-0114,OFF-001,dual,closed,2025-04-29,2025-05-12,2025-06-15,,,364546.38,0.0611,0.6,13364.27,realtor_com,In-House Title,Chase,In-House Escrow,False
DEAL-07965,PRP-07965,AGT-0040,AGT-0341,OFF-018,buyer,closed,2024-06-13,2024-06-29,2024-08-26,,,347655.52,0.0529,0.75,13793.23,sign_call,Fidelity National,Chase,Chicago Title Escrow,False
DEAL-07966,PRP-07966,AGT-0134,AGT-0409,OFF-005,dual,cancelled,2026-02-20,2026-03-22,,2026-03-31,Appraisal,,0.0464,0.68,,open_house,In-House Title,US Bank,In-House Escrow,True
DEAL-07967,PRP-07967,AGT-0449,AGT-0323,OFF-005,dual,closed,2024-08-01,2024-10-29,2024-11-30,,,218368.55,0.0538,0.74,8693.69,open_house,In-House Title,Cash / Unknown,In-House Escrow,True
DEAL-07968,PRP-07968,AGT-0106,AGT-0128,OFF-009,buyer,closed,2025-04-01,2025-04-11,2025-05-03,,,305804.41,0.0522,0.78,12451.13,social_media,In-House Title,Cash / Unknown,Chicago Title Escrow,False
DEAL-07969,PRP-07969,AGT-0013,AGT-0111,OFF-010,listing,closed,2026-02-20,2026-05-17,2026-06-13,,,232885.35,0.0559,0.7,9112.8,referral,First American Title,Bank of America,Old Republic Escrow,False
DEAL-07970,PRP-07970,AGT-0150,AGT-0335,OFF-004,listing,inspection,2024-10-21,2024-10-30,,,,358334.58,0.0546,0.67,,zillow,Stewart Title,Cash / Unknown,Old Republic Escrow,False
DEAL-07971,PRP-07971,AGT-0492,AGT-0406,OFF-007,dual,closed,2025-02-26,2025-05-19,2025-06-21,,,263985.28,0.0642,0.6,10168.71,realtor_com,In-House Title,Rocket Mortgage,Chicago Title Escrow,False
DEAL-07972,PRP-07972,AGT-0308,AGT-0210,OFF-010,dual,closed,2025-01-13,2025-01-29,2025-03-06,,,336295.76,0.0553,0.78,14505.78,brokerage_lead,Fidelity National,Cash / Unknown,Old Republic Escrow,False
DEAL-07973,PRP-07973,AGT-0083,AGT-0302,OFF-008,buyer,closed,2025-01-02,2025-01-22,2025-03-02,,,304073.92,0.0603,0.7,12834.96,social_media,Fidelity National,Bank of America,Chicago Title Escrow,False
DEAL-07974,PRP-07974,AGT-0064,AGT-0101,OFF-001,listing,closed,2026-02-20,2026-03-07,2026-04-11,,,299986.66,0.0474,0.73,10380.14,social_media,Fidelity National,Bank of America,Old Republic Escrow,False
DEAL-07975,PRP-07975,AGT-0090,AGT-0449,OFF-003,dual,closed,2025-07-19,2025-08-06,2025-09-08,,,218610.23,0.0522,0.75,8558.59,open_house,Stewart Title,Wells Fargo,In-House Escrow,False
DEAL-07976,PRP-07976,AGT-0402,AGT-0479,OFF-004,listing,closed,2025-05-19,2025-06-03,2025-07-04,,,261524.13,0.0512,0.64,8569.62,referral,Fidelity National,US Bank,In-House Escrow,True
DEAL-07977,PRP-07977,AGT-0061,AGT-0398,OFF-015,dual,under_contract,2025-10-12,2025-11-05,,,,223106.3,0.0494,0.86,,sign_call,Stewart Title,US Bank,In-House Escrow,True
DEAL-07978,PRP-07978,AGT-0066,AGT-0370,OFF-007,listing,closed,2025-05-30,2025-06-19,2025-08-06,,,252587.34,0.061,0.67,10323.24,brokerage_lead,In-House Title,Bank of America,Old Republic Escrow,False
DEAL-07979,PRP-07979,AGT-0268,AGT-0406,OFF-018,dual,closed,2026-02-20,2026-03-29,2026-05-14,,,207048.41,0.064,0.74,9805.81,social_media,Fidelity National,Rocket Mortgage,Chicago Title Escrow,True
DEAL-07980,PRP-07980,AGT-0121,AGT-0086,OFF-015,buyer,financing,2026-02-20,2026-03-28,,,,249695.41,0.0499,0.69,,referral,First American Title,Cash / Unknown,In-House Escrow,False
DEAL-07981,PRP-07981,AGT-0311,AGT-0147,OFF-009,dual,financing,2026-02-15,2026-05-15,,,,190918.99,0.0575,0.78,,referral,First American Title,Wells Fargo,In-House Escrow,False
DEAL-07982,PRP-07982,AGT-0403,AGT-0337,OFF-009,dual,financing,2024-10-08,2024-10-20,,,,532886.89,0.0473,0.68,,brokerage_lead,In-House Title,Wells Fargo,In-House Escrow,False
DEAL-07983,PRP-07983,AGT-0029,AGT-0186,OFF-018,dual,appraisal,2026-02-20,2026-05-02,,,,265261.62,0.0534,0.7,,past_client,First American Title,Chase,Old Republic Escrow,True
DEAL-07984,PRP-07984,AGT-0430,AGT-0270,OFF-025,listing,closed,2024-08-10,2024-08-21,2024-10-12,,,192184.17,0.06,0.68,7841.11,past_client,In-House Title,Wells Fargo,Chicago Title Escrow,True
DEAL-07985,PRP-07985,AGT-0189,AGT-0320,OFF-020,dual,listed,2026-02-20,,,,,,0.0493,0.7,,realtor_com,In-House Title,Chase,Old Republic Escrow,False
DEAL-07986,PRP-07986,AGT-0153,AGT-0204,OFF-007,dual,closed,2026-02-16,2026-04-23,2026-06-04,,,172812.36,0.0632,0.7,7645.22,referral,In-House Title,Bank of America,Chicago Title Escrow,False
DEAL-07987,PRP-07987,AGT-0058,AGT-0497,OFF-006,buyer,closed,2025-04-10,2025-05-02,2025-06-17,,,521506.76,0.0545,0.73,20748.15,sphere,First American Title,Rocket Mortgage,In-House Escrow,False
DEAL-07988,PRP-07988,AGT-0014,AGT-0391,OFF-021,buyer,closed,2025-02-03,2025-02-12,2025-03-24,,,349011.67,0.0451,0.72,11333.11,sphere,Stewart Title,Chase,Old Republic Escrow,True
DEAL-07989,PRP-07989,AGT-0142,AGT-0385,OFF-008,buyer,listed,2025-06-25,,,,,,0.0532,0.73,,brokerage_lead,In-House Title,Wells Fargo,In-House Escrow,False
DEAL-07990,PRP-07990,AGT-0069,AGT-0160,OFF-022,listing,cancelled,2025-11-02,2026-01-10,,2026-03-07,Title,,0.0479,0.8,,realtor_com,First American Title,Rocket Mortgage,Chicago Title Escrow,False
DEAL-07991,PRP-07991,AGT-0028,AGT-0273,OFF-016,listing,appraisal,2026-02-20,2026-05-19,,,,156883.73,0.0459,0.7,,sphere,In-House Title,Chase,In-House Escrow,True
DEAL-07992,PRP-07992,AGT-0040,AGT-0260,OFF-018,listing,closed,2025-10-09,2025-11-12,2025-12-22,,,465860.79,0.0596,0.72,19991.02,referral,First American Title,Wells Fargo,In-House Escrow,False
DEAL-07993,PRP-07993,AGT-0500,AGT-0305,OFF-004,dual,closed,2025-07-30,2025-08-08,2025-09-08,,,555969.57,0.0605,0.78,26236.2,sign_call,First American Title,US Bank,Chicago Title Escrow,False
DEAL-07994,PRP-07994,AGT-0395,AGT-0365,OFF-017,buyer,closed,2024-08-02,2024-08-20,2024-09-15,,,365171.07,0.0466,0.6,10210.18,referral,In-House Title,Rocket Mortgage,Chicago Title Escrow,False
DEAL-07995,PRP-07995,AGT-0330,AGT-0038,OFF-017,buyer,closed,2024-01-05,2024-02-11,2024-03-26,,,205475.13,0.0451,0.61,5652.83,brokerage_lead,In-House Title,Rocket Mortgage,In-House Escrow,False
DEAL-07996,PRP-07996,AGT-0290,AGT-0126,OFF-024,listing,title,2025-02-28,2025-04-18,,,,250883.51,0.0648,0.87,,referral,First American Title,Wells Fargo,Chicago Title Escrow,False
DEAL-07997,PRP-07997,AGT-0237,AGT-0053,OFF-019,listing,closed,2026-02-20,2026-05-01,2026-06-16,,,376662.15,0.0573,0.7,15107.92,social_media,First American Title,Wells Fargo,In-House Escrow,True
DEAL-07998,PRP-07998,AGT-0021,AGT-0387,OFF-013,listing,closed,2025-12-14,2026-01-02,2026-02-20,,,299085.95,0.0535,0.68,10880.75,open_house,In-House Title,Wells Fargo,Old Republic Escrow,False
DEAL-07999,PRP-07999,AGT-0460,AGT-0040,OFF-009,listing,closed,2024-08-09,2024-08-25,2024-10-13,,,237613.2,0.0543,0.72,9289.73,past_client,In-House Title,Rocket Mortgage,Old Republic Escrow,False
DEAL-08000,PRP-08000,AGT-0128,AGT-0134,OFF-025,buyer,closed,2024-09-18,2024-11-12,2024-12-24,,,378559.74,0.0536,0.68,13797.75,past_client,Stewart Title,Bank of America,Chicago Title Escrow,True
DEAL-08001,PRP-08001,AGT-0393,AGT-0340,OFF-002,listing,closed,2025-06-17,2025-07-20,2025-09-04,,,313922.16,0.0459,0.75,10806.77,open_house,Fidelity National,Chase,Chicago Title Escrow,False
DEAL-08002,PRP-08002,AGT-0272,AGT-0355,OFF-009,buyer,closed,2025-10-28,2025-12-18,2026-01-27,,,121630.52,0.0581,0.68,4805.38,sign_call,Fidelity National,US Bank,Chicago Title Escrow,False
DEAL-08003,PRP-08003,AGT-0408,AGT-0467,OFF-003,buyer,closed,2024-01-07,2024-02-13,2024-03-18,,,429857.13,0.0452,0.76,14766.45,referral,First American Title,Cash / Unknown,In-House Escrow,False
DEAL-08004,PRP-08004,AGT-0024,AGT-0207,OFF-015,dual,closed,2025-06-25,2025-07-25,2025-09-04,,,188567.97,0.062,0.75,8768.41,referral,Stewart Title,Chase,In-House Escrow,False
DEAL-08005,PRP-08005,AGT-0398,AGT-0298,OFF-021,dual,closed,2025-04-17,2025-04-29,2025-06-04,,,300715.94,0.0539,0.71,11508.1,open_house,Fidelity National,Wells Fargo,Old Republic Escrow,False
DEAL-08006,PRP-08006,AGT-0372,AGT-0248,OFF-004,dual,closed,2024-04-21,2024-05-05,2024-06-10,,,195737.12,0.0631,0.61,7534.12,social_media,Fidelity National,US Bank,In-House Escrow,True
DEAL-08007,PRP-08007,AGT-0226,AGT-0142,OFF-024,listing,closed,2024-10-24,2025-01-09,2025-02-05,,,466189.39,0.0482,0.78,17526.86,sphere,In-House Title,Cash / Unknown,In-House Escrow,False
DEAL-08008,PRP-08008,AGT-0401,AGT-0425,OFF-008,listing,pending_close,2024-05-11,2024-07-18,,,,409202.48,0.0451,0.61,,referral,In-House Title,Wells Fargo,In-House Escrow,False
DEAL-08009,PRP-08009,AGT-0492,AGT-0332,OFF-007,buyer,closed,2026-01-03,2026-01-25,2026-03-11,,,361548.52,0.0595,0.73,15703.86,past_client,First American Title,Rocket Mortgage,In-House Escrow,True
DEAL-08010,PRP-08010,AGT-0292,AGT-0325,OFF-015,dual,closed,2024-01-03,2024-01-27,2024-03-20,,,164661.6,0.0518,0.77,6567.69,sphere,Fidelity National,Chase,In-House Escrow,False
DEAL-08011,PRP-08011,AGT-0035,AGT-0293,OFF-012,dual,closed,2024-12-23,2025-01-22,2025-03-12,,,244040.08,0.0533,0.78,10145.72,brokerage_lead,In-House Title,Bank of America,Old Republic Escrow,True
DEAL-08012,PRP-08012,AGT-0284,AGT-0346,OFF-005,buyer,cancelled,2026-02-20,2026-05-18,,2026-05-25,Appraisal,,0.0547,0.73,,brokerage_lead,Stewart Title,Cash / Unknown,Old Republic Escrow,True
DEAL-08013,PRP-08013,AGT-0272,AGT-0139,OFF-009,buyer,closed,2026-02-13,2026-02-23,2026-03-21,,,426359.99,0.0647,0.67,18482.28,realtor_com,Fidelity National,Chase,In-House Escrow,False
DEAL-08014,PRP-08014,AGT-0071,AGT-0133,OFF-025,dual,title,2024-03-08,2024-04-05,,,,531553.71,0.0514,0.87,,open_house,In-House Title,Cash / Unknown,Old Republic Escrow,False
DEAL-08015,PRP-08015,AGT-0052,AGT-0309,OFF-022,dual,closed,2025-04-26,2025-06-10,2025-06-26,,,452665.62,0.06,0.63,17110.76,sign_call,In-House Title,Chase,Chicago Title Escrow,False
DEAL-08016,PRP-08016,AGT-0082,AGT-0001,OFF-009,buyer,closed,2024-10-15,2024-11-10,2024-11-27,,,281165.16,0.0639,0.71,12756.18,referral,In-House Title,US Bank,Chicago Title Escrow,False
DEAL-08017,PRP-08017,AGT-0426,AGT-0100,OFF-021,buyer,closed,2026-02-20,2026-05-09,2026-06-19,,,239059.72,0.0545,0.61,7947.54,brokerage_lead,In-House Title,Bank of America,Chicago Title Escrow,True
DEAL-08018,PRP-08018,AGT-0406,AGT-0276,OFF-019,dual,closed,2024-08-06,2024-08-21,2024-10-21,,,372845.83,0.0451,0.69,11602.59,referral,In-House Title,Wells Fargo,Chicago Title Escrow,False
DEAL-08019,PRP-08019,AGT-0215,AGT-0483,OFF-001,dual,closed,2024-02-03,2024-02-14,2024-03-27,,,575255.13,0.0523,0.73,21962.67,open_house,Fidelity National,US Bank,Old Republic Escrow,True
DEAL-08020,PRP-08020,AGT-0226,AGT-0359,OFF-024,listing,closed,2024-05-28,2024-08-22,2024-09-30,,,324141.54,0.0617,0.78,15599.64,brokerage_lead,Fidelity National,Bank of America,Chicago Title Escrow,False
DEAL-08021,PRP-08021,AGT-0334,AGT-0307,OFF-017,dual,closed,2024-05-12,2024-05-17,2024-07-14,,,339511.06,0.0569,0.63,12170.45,sign_call,In-House Title,Cash / Unknown,Old Republic Escrow,False
DEAL-08022,PRP-08022,AGT-0028,AGT-0139,OFF-016,buyer,cancelled,2025-06-12,2025-08-14,,2025-08-26,Financing,,0.0591,0.67,,sign_call,In-House Title,Bank of America,Chicago Title Escrow,False
DEAL-08023,PRP-08023,AGT-0168,AGT-0031,OFF-019,dual,closed,2024-02-21,2024-02-27,2024-03-28,,,150267.69,0.0629,0.73,6899.84,past_client,In-House Title,Bank of America,Old Republic Escrow,True
DEAL-08024,PRP-08024,AGT-0487,AGT-0492,OFF-009,listing,closed,2025-04-19,2025-07-06,2025-09-01,,,444737.31,0.0485,0.65,14020.34,zillow,Fidelity National,Cash / Unknown,In-House Escrow,False
DEAL-08025,PRP-08025,AGT-0314,AGT-0449,OFF-017,buyer,cancelled,2024-06-30,2024-07-10,,2024-08-18,Inspection,,0.0619,0.74,,past_client,First American Title,Wells Fargo,Chicago Title Escrow,True
DEAL-08026,PRP-08026,AGT-0228,AGT-0424,OFF-013,dual,closed,2025-09-09,2025-11-30,2025-12-27,,,1058975.56,0.0598,0.72,45595.25,social_media,Stewart Title,Chase,In-House Escrow,False
DEAL-08027,PRP-08027,AGT-0453,AGT-0257,OFF-021,buyer,cancelled,2025-05-07,2025-06-26,,2025-07-23,Appraisal,,0.0491,0.77,,open_house,Stewart Title,US Bank,Old Republic Escrow,True
DEAL-08028,PRP-08028,AGT-0413,AGT-0345,OFF-003,listing,pending_close,2024-04-15,2024-05-29,,,,345599.85,0.0556,0.66,,open_house,Fidelity National,Cash / Unknown,In-House Escrow,True
DEAL-08029,PRP-08029,AGT-0307,AGT-0294,OFF-007,buyer,financing,2026-02-20,2026-03-25,,,,219333.36,0.0547,0.69,,open_house,Fidelity National,Chase,In-House Escrow,False
DEAL-08030,PRP-08030,AGT-0372,AGT-0335,OFF-004,buyer,closed,2025-09-29,2025-12-03,2026-01-09,,,395794.47,0.0551,0.68,14829.63,realtor_com,Stewart Title,Rocket Mortgage,Chicago Title Escrow,False
DEAL-08031,PRP-08031,AGT-0330,AGT-0460,OFF-017,dual,closed,2025-05-24,2025-06-26,2025-08-05,,,226292.88,0.0618,0.6,8390.94,sign_call,Stewart Title,Bank of America,In-House Escrow,False
DEAL-08032,PRP-08032,AGT-0310,AGT-0229,OFF-012,buyer,closed,2026-02-20,2026-05-01,2026-05-18,,,273894.84,0.0603,0.74,12221.74,brokerage_lead,Stewart Title,Cash / Unknown,In-House Escrow,False
DEAL-08033,PRP-08033,AGT-0285,AGT-0206,OFF-015,listing,closed,2025-06-08,2025-06-25,2025-08-01,,,230873.94,0.0528,0.7,8533.1,sign_call,First American Title,Rocket Mortgage,Chicago Title Escrow,True
DEAL-08034,PRP-08034,AGT-0255,AGT-0297,OFF-008,buyer,closed,2025-02-28,2025-05-13,2025-07-02,,,320594.36,0.0588,0.76,14326.72,open_house,First American Title,Chase,Chicago Title Escrow,False
DEAL-08035,PRP-08035,AGT-0465,AGT-0271,OFF-018,dual,cancelled,2025-03-02,2025-04-01,,2025-05-22,Appraisal,,0.0549,0.69,,brokerage_lead,Stewart Title,US Bank,Chicago Title Escrow,False
DEAL-08036,PRP-08036,AGT-0247,AGT-0087,OFF-013,buyer,closed,2025-06-19,2025-08-20,2025-09-27,,,165212.4,0.0593,0.74,7249.85,sign_call,Stewart Title,Chase,Old Republic Escrow,True
DEAL-08037,PRP-08037,AGT-0280,AGT-0379,OFF-018,dual,cancelled,2024-10-09,2024-10-22,,2024-12-16,Appraisal,,0.0644,0.65,,brokerage_lead,Fidelity National,Wells Fargo,Chicago Title Escrow,False
DEAL-08038,PRP-08038,AGT-0297,AGT-0267,OFF-008,dual,closed,2026-02-20,2026-03-20,2026-04-03,,,330990.18,0.0545,0.76,13709.61,brokerage_lead,First American Title,US Bank,Old Republic Escrow,False
DEAL-08039,PRP-08039,AGT-0469,AGT-0413,OFF-009,listing,cancelled,2024-08-28,2024-10-06,,2024-10-30,Inspection,,0.0508,0.68,,referral,In-House Title,Chase,Old Republic Escrow,False
DEAL-08040,PRP-08040,AGT-0377,AGT-0064,OFF-023,dual,closed,2026-02-20,2026-04-09,2026-05-03,,,278640.21,0.0609,0.75,12726.89,sign_call,Fidelity National,Wells Fargo,Chicago Title Escrow,True
DEAL-08041,PRP-08041,AGT-0376,AGT-0368,OFF-007,buyer,closed,2025-05-31,2025-07-08,2025-08-12,,,261068.68,0.0578,0.63,9506.55,sign_call,Fidelity National,US Bank,Old Republic Escrow,False
DEAL-08042,PRP-08042,AGT-0463,AGT-0166,OFF-007,dual,closed,2024-08-02,2024-08-24,2024-09-12,,,351328.17,0.0634,0.69,15369.2,social_media,Fidelity National,Rocket Mortgage,Old Republic Escrow,False
DEAL-08043,PRP-08043,AGT-0325,AGT-0335,OFF-006,dual,cancelled,2024-06-04,2024-06-18,,2024-07-20,Title,,0.0536,0.62,,realtor_com,In-House Title,Chase,Old Republic Escrow,True
DEAL-08044,PRP-08044,AGT-0266,AGT-0458,OFF-016,buyer,closed,2024-04-06,2024-05-15,2024-06-29,,,415979.55,0.0562,0.73,17065.98,referral,Stewart Title,Rocket Mortgage,Chicago Title Escrow,False
DEAL-08045,PRP-08045,AGT-0240,AGT-0323,OFF-007,listing,closed,2026-02-20,2026-04-15,2026-05-16,,,242558.51,0.0575,0.69,9623.51,sign_call,Fidelity National,US Bank,Chicago Title Escrow,False
DEAL-08046,PRP-08046,AGT-0127,AGT-0374,OFF-008,listing,closed,2024-12-10,2025-02-02,2025-03-03,,,230589.58,0.0604,0.61,8495.84,brokerage_lead,Stewart Title,Rocket Mortgage,Chicago Title Escrow,False
DEAL-08047,PRP-08047,AGT-0266,AGT-0226,OFF-016,dual,closed,2026-02-20,2026-03-09,2026-03-30,,,420129.92,0.0492,0.63,13022.35,sign_call,In-House Title,US Bank,Old Republic Escrow,True
DEAL-08048,PRP-08048,AGT-0059,AGT-0210,OFF-005,dual,closed,2025-08-08,2025-08-18,2025-10-15,,,362644.91,0.0485,0.63,11080.62,sign_call,First American Title,Wells Fargo,Old Republic Escrow,True
DEAL-08049,PRP-08049,AGT-0474,AGT-0346,OFF-007,listing,closed,2025-05-18,2025-06-28,2025-07-25,,,351443.18,0.0585,0.72,14802.79,sign_call,In-House Title,Rocket Mortgage,Old Republic Escrow,True
DEAL-08050,PRP-08050,AGT-0276,AGT-0034,OFF-006,buyer,closed,2025-06-05,2025-09-02,2025-10-07,,,286501.06,0.053,0.63,9566.27,referral,In-House Title,Cash / Unknown,In-House Escrow,False
DEAL-08051,PRP-08051,AGT-0116,AGT-0363,OFF-020,dual,closed,2024-05-21,2024-06-11,2024-07-17,,,243410.84,0.0516,0.69,8666.4,zillow,In-House Title,Chase,Old Republic Escrow,False
DEAL-08052,PRP-08052,AGT-0479,AGT-0387,OFF-016,buyer,closed,2024-02-23,2024-04-19,2024-05-29,,,486308.57,0.051,0.67,16617.16,referral,In-House Title,Chase,Chicago Title Escrow,False
DEAL-08053,PRP-08053,AGT-0098,AGT-0080,OFF-008,listing,title,2025-10-21,2025-11-19,,,,174673.49,0.0553,0.7,,referral,Fidelity National,Chase,Old Republic Escrow,False
DEAL-08054,PRP-08054,AGT-0037,AGT-0465,OFF-014,buyer,closed,2025-08-27,2025-09-23,2025-11-02,,,267622.92,0.0622,0.69,11485.84,sign_call,First American Title,Cash / Unknown,Old Republic Escrow,False
DEAL-08055,PRP-08055,AGT-0312,AGT-0053,OFF-011,listing,title,2025-08-10,2025-11-06,,,,305734.96,0.052,0.8,,past_client,Fidelity National,Wells Fargo,Chicago Title Escrow,False
DEAL-08056,PRP-08056,AGT-0064,AGT-0465,OFF-001,listing,cancelled,2025-09-14,2025-10-11,,2025-11-30,Financing,,0.0569,0.73,,brokerage_lead,In-House Title,Chase,Old Republic Escrow,False
DEAL-08057,PRP-08057,AGT-0361,AGT-0063,OFF-017,buyer,closed,2024-08-21,2024-09-04,2024-10-16,,,308183.87,0.0569,0.6,10521.4,sphere,In-House Title,Chase,Old Republic Escrow,False
DEAL-08058,PRP-08058,AGT-0489,AGT-0422,OFF-008,buyer,appraisal,2024-07-07,2024-08-23,,,,198780.28,0.0487,0.61,,past_client,In-House Title,Chase,In-House Escrow,False
DEAL-08059,PRP-08059,AGT-0181,AGT-0476,OFF-001,buyer,closed,2024-04-08,2024-04-25,2024-06-15,,,149984.01,0.0569,0.73,6229.89,social_media,In-House Title,Cash / Unknown,In-House Escrow,False
DEAL-08060,PRP-08060,AGT-0452,AGT-0122,OFF-024,listing,closed,2026-02-20,2026-05-09,2026-06-14,,,228952.75,0.0583,0.61,8142.25,past_client,First American Title,Wells Fargo,In-House Escrow,False
DEAL-08061,PRP-08061,AGT-0262,AGT-0455,OFF-024,listing,closed,2024-03-03,2024-05-24,2024-06-27,,,247215.69,0.0611,0.73,11026.56,past_client,Stewart Title,Rocket Mortgage,Chicago Title Escrow,False
DEAL-08062,PRP-08062,AGT-0309,AGT-0306,OFF-002,buyer,closed,2024-07-26,2024-10-23,2024-12-14,,,303778.66,0.0597,0.64,11606.78,past_client,Fidelity National,Bank of America,In-House Escrow,True
DEAL-08063,PRP-08063,AGT-0210,AGT-0299,OFF-025,buyer,closed,2024-09-07,2024-10-14,2024-12-06,,,319689.3,0.0552,0.76,13411.61,past_client,Stewart Title,Chase,Old Republic Escrow,False
DEAL-08064,PRP-08064,AGT-0099,AGT-0142,OFF-003,dual,closed,2024-03-31,2024-06-13,2024-07-24,,,321191.24,0.0531,0.72,12279.78,realtor_com,First American Title,Bank of America,In-House Escrow,True
DEAL-08065,PRP-08065,AGT-0266,AGT-0411,OFF-016,buyer,closed,2024-05-08,2024-05-30,2024-07-28,,,476534.41,0.0535,0.72,18356.11,realtor_com,In-House Title,Cash / Unknown,In-House Escrow,True
DEAL-08066,PRP-08066,AGT-0417,AGT-0454,OFF-006,dual,closed,2025-01-18,2025-04-18,2025-05-13,,,204885.63,0.0485,0.61,6061.54,past_client,Stewart Title,Chase,Chicago Title Escrow,False
DEAL-08067,PRP-08067,AGT-0265,AGT-0479,OFF-006,listing,closed,2025-06-06,2025-06-24,2025-08-16,,,359958.4,0.0597,0.67,14397.98,social_media,First American Title,Bank of America,Chicago Title Escrow,False
DEAL-08068,PRP-08068,AGT-0416,AGT-0237,OFF-023,listing,closed,2026-01-31,2026-04-20,2026-06-05,,,260755.88,0.0636,0.64,10613.81,past_client,First American Title,US Bank,Old Republic Escrow,False
DEAL-08069,PRP-08069,AGT-0147,AGT-0428,OFF-016,dual,closed,2025-04-04,2025-05-18,2025-06-26,,,312826.72,0.056,0.79,13839.45,brokerage_lead,In-House Title,Bank of America,In-House Escrow,False
DEAL-08070,PRP-08070,AGT-0345,AGT-0479,OFF-002,listing,pending_close,2024-09-03,2024-10-18,,,,334020.77,0.0641,0.68,,sign_call,In-House Title,US Bank,In-House Escrow,True
DEAL-08071,PRP-08071,AGT-0484,AGT-0240,OFF-009,dual,closed,2025-11-24,2025-12-03,2026-01-20,,,632666.69,0.0503,0.71,22594.43,referral,Fidelity National,Chase,Chicago Title Escrow,False
DEAL-08072,PRP-08072,AGT-0020,AGT-0198,OFF-008,listing,closed,2026-01-01,2026-02-08,2026-04-01,,,431962.76,0.0492,0.7,14876.8,sign_call,Fidelity National,Wells Fargo,Old Republic Escrow,False
DEAL-08073,PRP-08073,AGT-0218,AGT-0016,OFF-020,buyer,closed,2025-02-14,2025-02-23,2025-03-09,,,390023.68,0.0464,0.69,12487.0,zillow,In-House Title,Cash / Unknown,Chicago Title Escrow,True
DEAL-08074,PRP-08074,AGT-0406,AGT-0207,OFF-019,buyer,closed,2026-01-11,2026-03-28,2026-04-23,,,180677.61,0.046,0.68,5651.6,realtor_com,Fidelity National,Chase,In-House Escrow,True
DEAL-08075,PRP-08075,AGT-0349,AGT-0387,OFF-016,dual,closed,2025-03-20,2025-04-24,2025-06-18,,,352649.49,0.0475,0.77,12898.16,sphere,Stewart Title,Rocket Mortgage,Old Republic Escrow,False
