client_id,type
CLT-09700,seller
CLT-09701,seller
CLT-09702,seller
CLT-09703,buyer
CLT-09704,buyer
CLT-09705,buyer
CLT-09706,seller
CLT-09707,seller
CLT-09708,seller
CLT-09709,buyer
CLT-09710,seller
CLT-09711,seller
CLT-09712,buyer
CLT-09713,buyer
CLT-09714,seller
CLT-09715,buyer
CLT-09716,seller
CLT-09717,seller
CLT-09718,buyer
CLT-09719,seller
CLT-09720,buyer
CLT-09721,seller
CLT-09722,buyer
CLT-09723,buyer
CLT-09724,buyer
CLT-09725,seller
CLT-09726,buyer
CLT-09727,buyer
CLT-09728,seller
CLT-09729,seller
CLT-09730,buyer
CLT-09731,buyer
CLT-09732,buyer
CLT-09733,seller
CLT-09734,seller
CLT-09735,seller
CLT-09736,seller
CLT-09737,seller
CLT-09738,buyer
CLT-09739,seller
CLT-09740,seller
CLT-09741,seller
CLT-09742,seller
CLT-09743,buyer
CLT-09744,buyer
CLT-09745,seller
CLT-09746,seller
CLT-09747,buyer
CLT-09748,buyer
CLT-09749,buyer
CLT-09750,seller
CLT-09751,buyer
CLT-09752,buyer
CLT-09753,buyer
CLT-09754,buyer
CLT-09755,seller
CLT-09756,buyer
CLT-09757,seller
CLT-09758,buyer
CLT-09759,buyer
CLT-09760,seller
CLT-09761,seller
CLT-09762,seller
CLT-09763,seller
CLT-09764,buyer
CLT-09765,seller
CLT-09766,buyer
CLT-09767,buyer
CLT-09768,buyer
CLT-09769,buyer
CLT-09770,seller
CLT-09771,seller
CLT-09772,buyer
CLT-09773,seller
CLT-09774,seller
CLT-09775,buyer
CLT-09776,buyer
CLT-09777,seller
CLT-09778,seller
CLT-09779,buyer
CLT-09780,seller
CLT-09781,seller
CLT-09782,buyer
CLT-09783,buyer
CLT-09784,seller
CLT-09785,buyer
CLT-09786,seller
CLT-09787,buyer
CLT-09788,buyer
CLT-09789,seller
CLT-09790,buyer
CLT-09791,buyer
CLT-09792,seller
CLT-09793,buyer
CLT-09794,buyer
CLT-09795,seller
CLT-09796,seller
CLT-09797,buyer
CLT-09798,seller
CLT-09799,seller
CLT-09800,buyer
CLT-09801,buyer
CLT-09802,buyer
CLT-09803,buyer
CLT-09804,buyer
CLT-09805,buyer
CLT-09806,buyer
CLT-09807,seller
CLT-09808,buyer
CLT-09809,seller
CLT-09810,seller
CLT-09811,seller
CLT-09812,seller
CLT-09813,seller
CLT-09814,buyer
CLT-09815,buyer
CLT-09816,buyer
CLT-09817,buyer
CLT-09818,buyer
CLT-09819,buyer
CLT-09820,buyer
CLT-09821,seller
CLT-09822,buyer
CLT-09823,buyer
CLT-09824,buyer
CLT-09825,buyer
CLT-09826,buyer
CLT-09827,seller
CLT-09828,seller
CLT-09829,buyer
CLT-09830,buyer
CLT-09831,seller
CLT-09832,seller
CLT-09833,seller
CLT-09834,buyer
CLT-09835,seller
CLT-09836,buyer
CLT-09837,buyer
CLT-09838,seller
CLT-09839,buyer
CLT-09840,buyer
CLT-09841,seller
CLT-09842,buyer
CLT-09843,seller
CLT-09844,buyer
CLT-09845,buyer
CLT-09846,seller
CLT-09847,seller
CLT-09848,buyer
CLT-09849,buyer
CLT-09850,seller
CLT-09851,seller
CLT-09852,seller
CLT-09853,seller
CLT-09854,seller
CLT-09855,seller
CLT-09856,seller
CLT-09857,buyer
CLT-09858,buyer
CLT-09859,seller
CLT-09860,buyer
CLT-09861,buyer
CLT-09862,seller
CLT-09863,buyer
CLT-09864,seller
CLT-09865,buyer
CLT-09866,seller
CLT-09867,buyer
CLT-09868,seller
CLT-09869,buyer
CLT-09870,seller
CLT-09871,buyer
CLT-09872,seller
CLT-09873,seller
CLT-09874,seller
CLT-09875,seller
CLT-09876,buyer
CLT-09877,seller
CLT-09878,seller
CLT-09879,seller
CLT-09880,seller
CLT-09881,seller
CLT-09882,seller
CLT-09883,buyer
CLT-09884,buyer
CLT-09885,buyer
CLT-09886,buyer
CLT-09887,buyer
CLT-09888,seller
CLT-09889,seller
CLT-09890,buyer
CLT-09891,seller
CLT-09892,seller
CLT-09893,buyer
CLT-09894,seller
CLT-09895,seller
CLT-09896,seller
CLT-09897,buyer
CLT-09898,seller
CLT-09899,seller
CLT-09900,buyer
CLT-09901,buyer
CLT-09902,seller
CLT-09903,seller
CLT-09904,seller
CLT-09905,buyer
CLT-09906,buyer
CLT-09907,buyer
CLT-09908,seller
CLT-09909,seller
CLT-09910,seller
CLT-09911,buyer
CLT-09912,buyer
CLT-09913,buyer
CLT-09914,buyer
CLT-09915,seller
CLT-09916,seller
CLT-09917,buyer
CLT-09918,buyer
CLT-09919,seller
CLT-09920,seller
CLT-09921,buyer
CLT-09922,buyer
CLT-09923,seller
CLT-09924,buyer
CLT-09925,seller
CLT-09926,seller
CLT-09927,buyer
CLT-09928,buyer
CLT-09929,buyer
CLT-09930,buyer
CLT-09931,buyer
CLT-09932,seller
CLT-09933,buyer
CLT-09934,seller
CLT-09935,buyer
CLT-09936,buyer
CLT-09937,buyer
CLT-09938,buyer
CLT-09939,buyer
CLT-09940,seller
CLT-09941,buyer
CLT-09942,seller
CLT-09943,seller
CLT-09944,buyer
CLT-09945,seller
CLT-09946,seller
CLT-09947,buyer
CLT-09948,seller
CLT-09949,buyer
CLT-09950,buyer
CLT-09951,buyer
CLT-09952,seller
CLT-09953,seller
CLT-09954,seller
CLT-09955,buyer
CLT-09956,buyer
CLT-09957,buyer
CLT-09958,buyer
CLT-09959,buyer
CLT-09960,seller
CLT-09961,seller
CLT-09962,seller
CLT-09963,buyer
CLT-09964,seller
CLT-09965,buyer
CLT-09966,seller
CLT-09967,buyer
CLT-09968,buyer
CLT-09969,buyer
CLT-09970,buyer
CLT-09971,seller
CLT-09972,buyer
CLT-09973,buyer
CLT-09974,seller
CLT-09975,buyer
CLT-09976,seller
CLT-09977,buyer
CLT-09978,buyer
CLT-09979,buyer
CLT-09980,seller
CLT-09981,seller
CLT-09982,seller
CLT-09983,buyer
CLT-09984,seller
CLT-09985,buyer
CLT-09986,seller
CLT-09987,seller
CLT-09988,seller
CLT-09989,seller
CLT-09990,seller
CLT-09991,buyer
CLT-09992,buyer
CLT-09993,buyer
CLT-09994,buyer
CLT-09995,buyer
CLT-09996,seller
CLT-09997,buyer
CLT-09998,seller
CLT-09999,seller
CLT-10000,seller
CLT-10001,seller
CLT-10002,buyer
CLT-10003,seller
CLT-10004,buyer
CLT-10005,seller
CLT-10006,seller
CLT-10007,buyer
CLT-10008,seller
CLT-10009,buyer
CLT-10010,buyer
CLT-10011,seller
CLT-10012,seller
CLT-10013,seller
CLT-10014,buyer
CLT-10015,buyer
CLT-10016,buyer
CLT-10017,buyer
CLT-10018,buyer
CLT-10019,buyer
CLT-10020,seller
CLT-10021,buyer
CLT-10022,buyer
CLT-10023,seller
CLT-10024,buyer
CLT-10025,seller
CLT-10026,seller
CLT-10027,buyer
CLT-10028,seller
CLT-10029,seller
CLT-10030,seller
CLT-10031,seller
CLT-10032,buyer
CLT-10033,buyer
CLT-10034,buyer
CLT-10035,buyer
CLT-10036,buyer
CLT-10037,seller
CLT-10038,buyer
CLT-10039,buyer
CLT-10040,seller
CLT-10041,buyer
CLT-10042,buyer
CLT-10043,seller
CLT-10044,buyer
CLT-10045,buyer
CLT-10046,buyer
CLT-10047,buyer
CLT-10048,seller
CLT-10049,seller
CLT-10050,buyer
CLT-10051,seller
CLT-10052,buyer
CLT-10053,seller
CLT-10054,buyer
CLT-10055,buyer
CLT-10056,buyer
CLT-10057,seller
CLT-10058,buyer
CLT-10059,buyer
CLT-10060,seller
CLT-10061,buyer
CLT-10062,buyer
CLT-10063,buyer
CLT-10064,buyer
CLT-10065,seller
CLT-10066,seller
CLT-10067,buyer
CLT-10068,seller
CLT-10069,buyer
CLT-10070,seller
CLT-10071,buyer
CLT-10072,seller
CLT-10073,buyer
CLT-10074,buyer
CLT-10075,buyer
CLT-10076,buyer
CLT-10077,seller
CLT-10078,buyer
CLT-10079,buyer
CLT-10080,buyer
CLT-10081,buyer
CLT-10082,buyer
CLT-10083,seller
CLT-10084,seller
CLT-10085,seller
CLT-10086,buyer
CLT-10087,seller
CLT-10088,buyer
CLT-10089,seller
CLT-10090,seller
CLT-10091,buyer
CLT-10092,seller
CLT-10093,buyer
CLT-10094,seller
CLT-10095,buyer
CLT-10096,seller
CLT-10097,seller
CLT-10098,buyer
CLT-10099,buyer
CLT-10100,seller
CLT-10101,seller
CLT-10102,seller
CLT-10103,seller
CLT-10104,seller
CLT-10105,buyer
CLT-10106,seller
CLT-10107,buyer
CLT-10108,buyer
CLT-10109,buyer
CLT-10110,buyer
CLT-10111,buyer
CLT-10112,seller
CLT-10113,buyer
CLT-10114,seller
CLT-10115,buyer
CLT-10116,seller
CLT-10117,buyer
CLT-10118,buyer
CLT-10119,seller
CLT-10120,buyer
CLT-10121,seller
CLT-10122,buyer
CLT-10123,seller
CLT-10124,seller
CLT-10125,seller
CLT-10126,buyer
CLT-10127,seller
CLT-10128,seller
CLT-10129,buyer
CLT-10130,buyer
CLT-10131,seller
CLT-10132,seller
CLT-10133,buyer
CLT-10134,buyer
CLT-10135,seller
CLT-10136,seller
CLT-10137,seller
CLT-10138,buyer
CLT-10139,buyer
CLT-10140,seller
CLT-10141,seller
CLT-10142,seller
CLT-10143,buyer
CLT-10144,seller
CLT-10145,buyer
CLT-10146,seller
CLT-10147,seller
CLT-10148,seller
CLT-10149,buyer
CLT-10150,seller
CLT-10151,seller
CLT-10152,seller
CLT-10153,buyer
CLT-10154,seller
CLT-10155,seller
CLT-10156,seller
CLT-10157,seller
CLT-10158,seller
CLT-10159,seller
CLT-10160,seller
CLT-10161,buyer
CLT-10162,seller
CLT-10163,buyer
CLT-10164,buyer
CLT-10165,buyer
CLT-10166,seller
CLT-10167,buyer
CLT-10168,seller
CLT-10169,seller
CLT-10170,seller
CLT-10171,seller
CLT-10172,seller
CLT-10173,seller
CLT-10174,seller
CLT-10175,seller
CLT-10176,buyer
CLT-10177,seller
CLT-10178,seller
CLT-10179,buyer
CLT-10180,seller
CLT-10181,buyer
CLT-10182,buyer
CLT-10183,buyer
CLT-10184,buyer
CLT-10185,seller
CLT-10186,buyer
CLT-10187,buyer
CLT-10188,seller
CLT-10189,seller
CLT-10190,buyer
CLT-10191,seller
CLT-10192,buyer
CLT-10193,buyer
CLT-10194,seller
CLT-10195,buyer
CLT-10196,buyer
CLT-10197,seller
CLT-10198,buyer
CLT-10199,seller
CLT-10200,buyer
CLT-10201,seller
CLT-10202,seller
CLT-10203,buyer
CLT-10204,seller
CLT-10205,buyer
CLT-10206,buyer
CLT-10207,seller
CLT-10208,buyer
CLT-10209,seller
CLT-10210,buyer
CLT-10211,buyer
CLT-10212,buyer
CLT-10213,buyer
CLT-10214,buyer
CLT-10215,seller
CLT-10216,seller
CLT-10217,seller
CLT-10218,buyer
CLT-10219,buyer
CLT-10220,seller
CLT-10221,buyer
CLT-10222,buyer
CLT-10223,buyer
CLT-10224,seller
CLT-10225,buyer
CLT-10226,buyer
CLT-10227,seller
CLT-10228,seller
CLT-10229,seller
CLT-10230,seller
CLT-10231,buyer
CLT-10232,seller
CLT-10233,seller
CLT-10234,seller
CLT-10235,buyer
CLT-10236,buyer
CLT-10237,buyer
CLT-10238,seller
CLT-10239,buyer
CLT-10240,buyer
CLT-10241,seller
CLT-10242,seller
CLT-10243,seller
CLT-10244,seller
CLT-10245,buyer
CLT-10246,seller
CLT-10247,seller
CLT-10248,buyer
CLT-10249,buyer
CLT-10250,seller
CLT-10251,seller
CLT-10252,seller
CLT-10253,seller
CLT-10254,seller
CLT-10255,seller
CLT-10256,buyer
CLT-10257,buyer
CLT-10258,seller
CLT-10259,buyer
CLT-10260,seller
CLT-10261,seller
CLT-10262,seller
CLT-10263,buyer
CLT-10264,seller
CLT-10265,seller
CLT-10266,buyer
CLT-10267,seller
CLT-10268,buyer
CLT-10269,seller
CLT-10270,buyer
CLT-10271,buyer
CLT-10272,buyer
CLT-10273,buyer
CLT-10274,seller
CLT-10275,seller
CLT-10276,seller
CLT-10277,buyer
CLT-10278,buyer
CLT-10279,seller
CLT-10280,buyer
CLT-10281,buyer
CLT-10282,seller
CLT-10283,seller
CLT-10284,seller
CLT-10285,seller
CLT-10286,seller
CLT-10287,buyer
CLT-10288,buyer
CLT-10289,seller
CLT-10290,buyer
CLT-10291,seller
CLT-10292,buyer
CLT-10293,seller
CLT-10294,seller
CLT-10295,buyer
CLT-10296,seller
CLT-10297,seller
CLT-10298,buyer
CLT-10299,buyer
CLT-10300,buyer
CLT-10301,buyer
CLT-10302,seller
CLT-10303,buyer
CLT-10304,buyer
CLT-10305,seller
CLT-10306,seller
CLT-10307,seller
CLT-10308,buyer
CLT-10309,seller
CLT-10310,buyer
CLT-10311,seller
CLT-10312,seller
CLT-10313,seller
CLT-10314,buyer
CLT-10315,buyer
CLT-10316,seller
CLT-10317,buyer
CLT-10318,seller
CLT-10319,buyer
CLT-10320,seller
CLT-10321,seller
CLT-10322,seller
CLT-10323,seller
CLT-10324,buyer
CLT-10325,seller
CLT-10326,buyer
CLT-10327,seller
CLT-10328,seller
CLT-10329,seller
CLT-10330,buyer
CLT-10331,seller
CLT-10332,buyer
CLT-10333,buyer
CLT-10334,seller
CLT-10335,seller
CLT-10336,buyer
CLT-10337,seller
CLT-10338,seller
CLT-10339,seller
CLT-10340,buyer
CLT-10341,seller
CLT-10342,seller
CLT-10343,seller
CLT-10344,buyer
CLT-10345,seller
CLT-10346,buyer
CLT-10347,buyer
CLT-10348,buyer
CLT-10349,seller
CLT-10350,seller
CLT-10351,buyer
CLT-10352,seller
CLT-10353,buyer
CLT-10354,seller
CLT-10355,seller
CLT-10356,seller
CLT-10357,seller
CLT-10358,seller
CLT-10359,buyer
CLT-10360,seller
CLT-10361,buyer
CLT-10362,seller
CLT-10363,buyer
CLT-10364,buyer
CLT-10365,buyer
CLT-10366,buyer
CLT-10367,buyer
CLT-10368,seller
CLT-10369,buyer
CLT-10370,seller
CLT-10371,buyer
CLT-10372,seller
CLT-10373,seller
CLT-10374,buyer
CLT-10375,buyer
CLT-10376,buyer
CLT-10377,seller
CLT-10378,seller
CLT-10379,buyer
CLT-10380,seller
CLT-10381,buyer
CLT-10382,buyer
CLT-10383,buyer
CLT-10384,buyer
CLT-10385,buyer
CLT-10386,buyer
CLT-10387,buyer
CLT-10388,seller
CLT-10389,seller
CLT-10390,seller
CLT-10391,seller
CLT-10392,buyer
CLT-10393,seller
CLT-10394,seller
CLT-10395,buyer
CLT-10396,seller
CLT-10397,seller
CLT-10398,buyer
CLT-10399,buyer
CLT-10400,buyer
CLT-10401,seller
CLT-10402,buyer
CLT-10403,seller
CLT-10404,buyer
CLT-10405,seller
CLT-10406,seller
CLT-10407,seller
CLT-10408,seller
CLT-10409,buyer
CLT-10410,buyer
CLT-10411,buyer
CLT-10412,seller
CLT-10413,buyer
CLT-10414,seller
CLT-10415,seller
CLT-10416,buyer
CLT-10417,buyer
CLT-10418,seller
CLT-10419,buyer
CLT-10420,buyer
CLT-10421,seller
CLT-10422,buyer
CLT-10423,buyer
CLT-10424,buyer
CLT-10425,seller
CLT-10426,buyer
CLT-10427,seller
CLT-10428,seller
CLT-10429,seller
CLT-10430,seller
CLT-10431,buyer
CLT-10432,buyer
CLT-10433,buyer
CLT-10434,buyer
CLT-10435,seller
CLT-10436,seller
CLT-10437,seller
CLT-10438,buyer
CLT-10439,buyer
CLT-10440,seller
CLT-10441,seller
CLT-10442,buyer
CLT-10443,buyer
CLT-10444,buyer
CLT-10445,buyer
CLT-10446,seller
CLT-10447,buyer
CLT-10448,seller
CLT-10449,buyer
CLT-10450,buyer
CLT-10451,seller
CLT-10452,buyer
CLT-10453,buyer
CLT-10454,seller
CLT-10455,buyer
CLT-10456,seller
CLT-10457,seller
CLT-10458,buyer
CLT-10459,seller
CLT-10460,seller
CLT-10461,buyer
CLT-10462,buyer
CLT-10463,seller
CLT-10464,buyer
CLT-10465,buyer
CLT-10466,buyer
CLT-10467,seller
CLT-10468,seller
CLT-10469,buyer
CLT-10470,seller
CLT-10471,seller
CLT-10472,buyer
CLT-10473,buyer
CLT-10474,seller
CLT-10475,seller
CLT-10476,buyer
CLT-10477,buyer
CLT-10478,buyer
CLT-10479,buyer
CLT-10480,buyer
CLT-10481,seller
CLT-10482,buyer
CLT-10483,seller
CLT-10484,seller
CLT-10485,seller
CLT-10486,buyer
CLT-10487,buyer
CLT-10488,seller
CLT-10489,buyer
CLT-10490,buyer
CLT-10491,buyer
CLT-10492,buyer
CLT-10493,seller
CLT-10494,buyer
CLT-10495,seller
CLT-10496,buyer
CLT-10497,buyer
CLT-10498,seller
CLT-10499,buyer
CLT-10500,seller
CLT-10501,seller
CLT-10502,buyer
CLT-10503,buyer
CLT-10504,buyer
CLT-10505,seller
CLT-10506,buyer
CLT-10507,buyer
CLT-10508,buyer
CLT-10509,buyer
CLT-10510,seller
CLT-10511,buyer
CLT-10512,buyer
CLT-10513,buyer
CLT-10514,buyer
CLT-10515,seller
CLT-10516,seller
CLT-10517,buyer
CLT-10518,buyer
CLT-10519,seller
CLT-10520,seller
CLT-10521,seller
CLT-10522,buyer
CLT-10523,buyer
CLT-10524,seller
CLT-10525,buyer
CLT-10526,seller
CLT-10527,buyer
CLT-10528,seller
CLT-10529,seller
CLT-10530,seller
CLT-10531,buyer
CLT-10532,seller
CLT-10533,buyer
CLT-10534,seller
CLT-10535,buyer
CLT-10536,buyer
CLT-10537,seller
CLT-10538,seller
CLT-10539,seller
CLT-10540,seller
CLT-10541,buyer
CLT-10542,seller
CLT-10543,seller
CLT-10544,seller
CLT-10545,buyer
CLT-10546,seller
CLT-10547,seller
CLT-10548,buyer
CLT-10549,buyer
CLT-10550,seller
CLT-10551,seller
CLT-10552,seller
CLT-10553,seller
CLT-10554,seller
CLT-10555,buyer
CLT-10556,seller
CLT-10557,seller
CLT-10558,seller
CLT-10559,seller
CLT-10560,seller
CLT-10561,buyer
CLT-10562,seller
CLT-10563,seller
CLT-10564,seller
CLT-10565,seller
CLT-10566,buyer
CLT-10567,buyer
CLT-10568,buyer
CLT-10569,seller
CLT-10570,seller
CLT-10571,buyer
CLT-10572,buyer
CLT-10573,buyer
CLT-10574,buyer
CLT-10575,seller
CLT-10576,buyer
CLT-10577,buyer
CLT-10578,buyer
CLT-10579,seller
CLT-10580,seller
CLT-10581,buyer
CLT-10582,seller
CLT-10583,buyer
CLT-10584,buyer
CLT-10585,buyer
CLT-10586,seller
CLT-10587,seller
CLT-10588,seller
CLT-10589,seller
CLT-10590,buyer
CLT-10591,buyer
CLT-10592,buyer
CLT-10593,buyer
CLT-10594,buyer
CLT-10595,seller
CLT-10596,seller
CLT-10597,seller
CLT-10598,seller
CLT-10599,seller
CLT-10600,buyer
CLT-10601,buyer
CLT-10602,seller
CLT-10603,seller
CLT-10604,buyer
CLT-10605,buyer
CLT-10606,buyer
CLT-10607,buyer
CLT-10608,buyer
CLT-10609,seller
CLT-10610,seller
CLT-10611,seller
CLT-10612,seller
CLT-10613,buyer
CLT-10614,seller
CLT-10615,seller
CLT-10616,seller
CLT-10617,seller
CLT-10618,buyer
CLT-10619,buyer
CLT-10620,buyer
CLT-10621,buyer
CLT-10622,seller
CLT-10623,buyer
CLT-10624,seller
CLT-10625,seller
CLT-10626,buyer
CLT-10627,buyer
CLT-10628,buyer
CLT-10629,buyer
CLT-10630,seller
CLT-10631,seller
CLT-10632,seller
CLT-10633,buyer
CLT-10634,buyer
CLT-10635,seller
CLT-10636,buyer
CLT-10637,seller
CLT-10638,seller
CLT-10639,buyer
CLT-10640,buyer
CLT-10641,seller
CLT-10642,seller
CLT-10643,seller
CLT-10644,buyer
CLT-10645,buyer
CLT-10646,buyer
CLT-10647,buyer
CLT-10648,seller
CLT-10649,seller
CLT-10650,buyer
CLT-10651,buyer
CLT-10652,seller
CLT-10653,seller
CLT-10654,buyer
CLT-10655,buyer
CLT-10656,buyer
CLT-10657,seller
CLT-10658,buyer
CLT-10659,buyer
CLT-10660,seller
CLT-10661,buyer
CLT-10662,buyer
CLT-10663,buyer
CLT-10664,seller
CLT-10665,buyer
CLT-10666,seller
CLT-10667,buyer
CLT-10668,seller
CLT-10669,buyer
CLT-10670,buyer
CLT-10671,seller
CLT-10672,seller
CLT-10673,seller
CLT-10674,buyer
CLT-10675,seller
CLT-10676,buyer
CLT-10677,buyer
CLT-10678,buyer
CLT-10679,seller
CLT-10680,seller
CLT-10681,buyer
CLT-10682,seller
CLT-10683,seller
CLT-10684,seller
CLT-10685,buyer
CLT-10686,seller
CLT-10687,seller
CLT-10688,buyer
CLT-10689,buyer
CLT-10690,seller
CLT-10691,seller
CLT-10692,seller
CLT-10693,buyer
CLT-10694,seller
CLT-10695,buyer
CLT-10696,buyer
CLT-10697,buyer
CLT-10698,seller
CLT-10699,seller
CLT-10700,buyer
CLT-10701,seller
CLT-10702,buyer
CLT-10703,buyer
CLT-10704,seller
CLT-10705,buyer
CLT-10706,seller
CLT-10707,seller
CLT-10708,seller
CLT-10709,seller
CLT-10710,seller
CLT-10711,buyer
CLT-10712,seller
CLT-10713,seller
CLT-10714,seller
CLT-10715,seller
CLT-10716,buyer
CLT-10717,seller
CLT-10718,buyer
CLT-10719,buyer
CLT-10720,seller
CLT-10721,seller
CLT-10722,buyer
CLT-10723,seller
CLT-10724,seller
CLT-10725,buyer
CLT-10726,seller
CLT-10727,seller
CLT-10728,buyer
CLT-10729,seller
CLT-10730,buyer
CLT-10731,seller
CLT-10732,buyer
CLT-10733,seller
CLT-10734,seller
CLT-10735,buyer
CLT-10736,buyer
CLT-10737,buyer
CLT-10738,buyer
CLT-10739,seller
CLT-10740,buyer
CLT-10741,buyer
CLT-10742,buyer
CLT-10743,seller
CLT-10744,buyer
CLT-10745,seller
CLT-10746,seller
CLT-10747,buyer
CLT-10748,seller
CLT-10749,buyer
CLT-10750,buyer
CLT-10751,buyer
CLT-10752,buyer
CLT-10753,buyer
CLT-10754,seller
CLT-10755,buyer
CLT-10756,buyer
CLT-10757,seller
CLT-10758,seller
CLT-10759,buyer
CLT-10760,seller
CLT-10761,seller
CLT-10762,seller
CLT-10763,seller
CLT-10764,buyer
CLT-10765,seller
CLT-10766,seller
CLT-10767,buyer
CLT-10768,buyer
CLT-10769,buyer
CLT-10770,seller
CLT-10771,seller
CLT-10772,seller
CLT-10773,seller
CLT-10774,buyer
CLT-10775,buyer
CLT-10776,seller
CLT-10777,seller
CLT-10778,seller
CLT-10779,buyer
CLT-10780,buyer
CLT-10781,seller
CLT-10782,seller
CLT-10783,seller
CLT-10784,buyer
CLT-10785,seller
CLT-10786,seller
CLT-10787,buyer
CLT-10788,buyer
CLT-10789,buyer
CLT-10790,buyer
CLT-10791,seller
CLT-10792,buyer
CLT-10793,seller
CLT-10794,buyer
CLT-10795,seller
CLT-10796,buyer
CLT-10797,seller
CLT-10798,seller
CLT-10799,buyer
CLT-10800,buyer
CLT-10801,buyer
CLT-10802,buyer
CLT-10803,seller
CLT-10804,seller
CLT-10805,seller
CLT-10806,seller
CLT-10807,seller
CLT-10808,buyer
CLT-10809,seller
CLT-10810,buyer
CLT-10811,seller
CLT-10812,seller
CLT-10813,buyer
CLT-10814,seller
CLT-10815,seller
CLT-10816,buyer
CLT-10817,buyer
CLT-10818,buyer
CLT-10819,buyer
CLT-10820,buyer
CLT-10821,buyer
CLT-10822,seller
CLT-10823,buyer
CLT-10824,buyer
CLT-10825,buyer
CLT-10826,seller
CLT-10827,seller
CLT-10828,seller
CLT-10829,seller
CLT-10830,buyer
CLT-10831,seller
CLT-10832,buyer
CLT-10833,seller
CLT-10834,seller
CLT-10835,buyer
CLT-10836,seller
CLT-10837,buyer
CLT-10838,buyer
CLT-10839,seller
CLT-10840,seller
CLT-10841,buyer
CLT-10842,seller
CLT-10843,buyer
CLT-10844,seller
CLT-10845,seller
CLT-10846,seller
CLT-10847,seller
CLT-10848,buyer
CLT-10849,seller
CLT-10850,seller
CLT-10851,seller
CLT-10852,buyer
CLT-10853,buyer
CLT-10854,seller
CLT-10855,seller
CLT-10856,buyer
CLT-10857,buyer
CLT-10858,buyer
CLT-10859,seller
CLT-10860,seller
CLT-10861,seller
CLT-10862,seller
CLT-10863,seller
CLT-10864,seller
CLT-10865,seller
CLT-10866,seller
CLT-10867,seller
CLT-10868,buyer
CLT-10869,seller
CLT-10870,buyer
CLT-10871,buyer
CLT-10872,seller
CLT-10873,buyer
CLT-10874,seller
CLT-10875,buyer
CLT-10876,seller
CLT-10877,seller
CLT-10878,buyer
CLT-10879,seller
CLT-10880,buyer
CLT-10881,seller
CLT-10882,seller
CLT-10883,seller
CLT-10884,buyer
CLT-10885,buyer
CLT-10886,seller
CLT-10887,buyer
CLT-10888,seller
CLT-10889,buyer
CLT-10890,seller
CLT-10891,seller
CLT-10892,seller
CLT-10893,buyer
CLT-10894,buyer
CLT-10895,buyer
CLT-10896,buyer
CLT-10897,seller
CLT-10898,seller
CLT-10899,seller
CLT-10900,seller
CLT-10901,buyer
CLT-10902,buyer
CLT-10903,buyer
CLT-10904,seller
CLT-10905,seller
CLT-10906,seller
CLT-10907,seller
CLT-10908,buyer
CLT-10909,buyer
CLT-10910,buyer
CLT-10911,buyer
CLT-10912,seller
CLT-10913,buyer
CLT-10914,seller
CLT-10915,buyer
CLT-10916,buyer
CLT-10917,seller
CLT-10918,buyer
CLT-10919,seller
CLT-10920,buyer
CLT-10921,seller
CLT-10922,buyer
CLT-10923,buyer
CLT-10924,buyer
CLT-10925,buyer
CLT-10926,buyer
CLT-10927,buyer
CLT-10928,seller
CLT-10929,buyer
CLT-10930,seller
CLT-10931,buyer
CLT-10932,buyer
CLT-10933,buyer
CLT-10934,seller
CLT-10935,buyer
CLT-10936,buyer
CLT-10937,buyer
CLT-10938,seller
CLT-10939,seller
CLT-10940,seller
CLT-10941,seller
CLT-10942,seller
CLT-10943,seller
CLT-10944,buyer
CLT-10945,seller
CLT-10946,seller
CLT-10947,buyer
CLT-10948,buyer
CLT-10949,seller
CLT-10950,seller
CLT-10951,seller
CLT-10952,buyer
CLT-10953,seller
CLT-10954,seller
CLT-10955,buyer
CLT-10956,buyer
CLT-10957,buyer
CLT-10958,seller
CLT-10959,seller
CLT-10960,seller
CLT-10961,buyer
CLT-10962,seller
CLT-10963,seller
CLT-10964,buyer
CLT-10965,buyer
CLT-10966,seller
CLT-10967,seller
CLT-10968,seller
CLT-10969,seller
CLT-10970,seller
CLT-10971,seller
CLT-10972,seller
CLT-10973,seller
CLT-10974,seller
CLT-10975,buyer
CLT-10976,seller
CLT-10977,seller
CLT-10978,buyer
CLT-10979,buyer
CLT-10980,seller
CLT-10981,seller
CLT-10982,seller
CLT-10983,seller
CLT-10984,seller
CLT-10985,seller
CLT-10986,buyer
CLT-10987,seller
CLT-10988,buyer
CLT-10989,seller
CLT-10990,seller
CLT-10991,seller
CLT-10992,seller
CLT-10993,buyer
CLT-10994,buyer
CLT-10995,seller
CLT-10996,seller
CLT-10997,seller
CLT-10998,buyer
CLT-10999,buyer
CLT-11000,seller
CLT-11001,seller
CLT-11002,buyer
CLT-11003,seller
CLT-11004,seller
CLT-11005,buyer
CLT-11006,buyer
CLT-11007,buyer
CLT-11008,seller
CLT-11009,buyer
CLT-11010,seller
CLT-11011,buyer
CLT-11012,seller
CLT-11013,seller
CLT-11014,buyer
CLT-11015,seller
CLT-11016,seller
CLT-11017,buyer
CLT-11018,seller
CLT-11019,buyer
CLT-11020,seller
CLT-11021,buyer
CLT-11022,buyer
CLT-11023,buyer
CLT-11024,buyer
CLT-11025,seller
CLT-11026,seller
CLT-11027,buyer
CLT-11028,buyer
CLT-11029,buyer
CLT-11030,seller
CLT-11031,buyer
CLT-11032,buyer
