property_id,address,city,state,zip,latitude,longitude,type,beds,list_price
PRP-05599,96150 Kennedy Prairie Suite 995,Franklin,TN,37222,36.0046,-86.8496,townhouse,4.0,327947
PRP-05600,49198 Monica Ways,Franklin,TN,38191,35.8454,-86.8236,single_family,1.0,195486
PRP-05601,33540 Hall Field Suite 315,Brentwood,TN,38022,35.9831,-86.8325,single_family,2.0,307755
PRP-05602,41558 Robin Meadows,Brookhaven,GA,30666,33.8659,-84.257,condo,3.0,231319
PRP-05603,560 Mcdonald Parks,East Point,GA,30396,33.7254,-84.4812,single_family,5.0,398676
PRP-05604,61257 Sabrina Ranch,Brookhaven,GA,30803,33.8737,-84.2677,multi_family,3.0,454970
PRP-05605,8114 Cochran Harbors Suite 807,Sandy Springs,GA,31013,33.8637,-84.4363,single_family,4.0,225919
PRP-05606,49361 Long Mountains Apt. 184,Atlanta,GA,30604,33.7329,-84.4074,single_family,1.0,283322
PRP-05607,9851 Thomas Spur Apt. 563,Charlotte,NC,28783,35.1797,-80.7652,condo,1.0,501335
PRP-05608,981 Joshua Freeway Apt. 573,Brookhaven,GA,31996,33.7685,-84.3016,single_family,3.0,215981
PRP-05609,27993 Rasmussen Islands Suite 249,Brentwood,TN,38240,35.9566,-86.7133,single_family,4.0,176189
PRP-05610,320 Williams Greens Suite 225,Matthews,NC,27334,35.1053,-80.7618,land,,150921
PRP-05611,56432 Mason Fall,Huntersville,NC,28897,35.4268,-80.8107,condo,3.0,280943
PRP-05612,2706 Harris Ridge,Huntersville,NC,27988,35.4748,-80.9183,single_family,5.0,186729
PRP-05613,58276 Gordon View Apt. 409,Atlanta,GA,30085,33.8124,-84.3805,condo,6.0,450417
PRP-05614,1879 Gonzalez Mountains,Decatur,GA,30282,33.7984,-84.2949,single_family,5.0,568481
PRP-05615,798 Cabrera Burg,Tucker,GA,31012,33.8758,-84.1908,townhouse,1.0,496420
PRP-05616,99195 Massey Ford,Matthews,NC,27343,35.0893,-80.6443,townhouse,6.0,474292
PRP-05617,101 Campbell Lodge,Franklin,TN,37280,35.9611,-86.9048,condo,1.0,402976
PRP-05618,752 Dana Plain,Marietta,GA,31442,34.014,-84.6239,single_family,4.0,522816
PRP-05619,049 Austin Lake Apt. 131,East Point,GA,30022,33.7059,-84.458,single_family,4.0,397879
PRP-05620,3912 Drew Club,East Point,GA,31406,33.7191,-84.4942,single_family,6.0,466235
PRP-05621,464 Christian Wall,Huntersville,NC,28470,35.3846,-80.7994,single_family,2.0,235348
PRP-05622,5476 Williams Walk Apt. 802,Brookhaven,GA,31351,33.8148,-84.3097,townhouse,2.0,399375
PRP-05623,320 Amanda Landing Apt. 638,Nashville,TN,38400,36.1217,-86.748,single_family,4.0,391859
PRP-05624,09249 Angela Branch Suite 464,Franklin,TN,38205,35.9368,-86.8296,single_family,2.0,542577
PRP-05625,7895 Klein Cliffs Suite 075,Nashville,TN,37391,36.2036,-86.8068,single_family,2.0,244164
PRP-05626,466 Mahoney Summit,Charlotte,NC,27107,35.2841,-80.8889,single_family,4.0,249544
PRP-05627,479 Amanda Mountain Apt. 557,Marietta,GA,31437,33.9025,-84.5794,condo,6.0,195138
PRP-05628,074 Clay Burg Apt. 404,Huntersville,NC,27586,35.4503,-80.9193,condo,6.0,623205
PRP-05629,61210 Pamela Flat,East Point,GA,30592,33.6317,-84.4814,townhouse,5.0,228204
PRP-05630,2947 Johnathan Centers,East Point,GA,30373,33.7056,-84.4454,single_family,6.0,702318
PRP-05631,8044 Thomas Park,Brookhaven,GA,31840,33.7674,-84.2505,single_family,2.0,433283
PRP-05632,41699 Lauren Streets Suite 177,Marietta,GA,31769,34.002,-84.6214,condo,3.0,215230
PRP-05633,962 Arias Grove Apt. 289,Huntersville,NC,27192,35.3376,-80.7842,single_family,4.0,278799
PRP-05634,2199 Tammy Parkways,Brookhaven,GA,31862,33.8186,-84.3792,land,,260193
PRP-05635,1133 Henry Valleys Apt. 409,Decatur,GA,30949,33.8097,-84.2314,land,,339921
PRP-05636,34168 Brown Park,Brookhaven,GA,30174,33.821,-84.2486,single_family,2.0,372995
PRP-05637,17278 Santiago Common,East Point,GA,30693,33.7284,-84.4984,single_family,5.0,206148
PRP-05638,19355 Matthew Spring Apt. 672,Brookhaven,GA,30784,33.9082,-84.3749,single_family,2.0,330161
PRP-05639,040 Davis Fall,Brentwood,TN,37468,35.9971,-86.8329,single_family,3.0,241009
PRP-05640,981 Rachel Summit Apt. 412,Matthews,NC,27272,35.1923,-80.7064,condo,1.0,244357
PRP-05641,95833 Brooke Divide Suite 427,Huntersville,NC,27192,35.4243,-80.844,single_family,2.0,306654
PRP-05642,9004 Alvarez Curve,Brentwood,TN,37582,36.0885,-86.7657,single_family,4.0,196555
PRP-05643,9301 Soto Fort,Brookhaven,GA,31556,33.8456,-84.308,condo,5.0,192259
PRP-05644,64038 Combs Flats Apt. 933,Brookhaven,GA,31711,33.853,-84.3618,single_family,1.0,434513
PRP-05645,48255 White Shore Apt. 439,Franklin,TN,37410,35.8811,-86.8461,condo,1.0,294230
PRP-05646,4364 Patrick Viaduct,East Point,GA,30305,33.6968,-84.3517,townhouse,1.0,297284
PRP-05647,3762 Shelby Lane,Franklin,TN,37958,35.971,-86.8355,single_family,4.0,166933
PRP-05648,06246 Ryan Circles Apt. 142,Tucker,GA,30003,33.8352,-84.1411,condo,5.0,346930
PRP-05649,6587 Hernandez Rue,Franklin,TN,38128,35.9103,-86.7971,single_family,5.0,595672
PRP-05650,35910 Smith Mountains,Brookhaven,GA,31514,33.7838,-84.2497,townhouse,5.0,262915
PRP-05651,83068 Mark Tunnel Apt. 507,Nashville,TN,38055,36.1091,-86.8266,condo,5.0,213493
PRP-05652,7007 Diana Port,Huntersville,NC,27285,35.4444,-80.8531,townhouse,5.0,167496
PRP-05653,066 Steven Inlet,Franklin,TN,37223,35.8888,-86.9268,condo,2.0,374178
PRP-05654,041 Gibson Grove,Charlotte,NC,27290,35.2578,-80.852,multi_family,5.0,1183036
PRP-05655,2851 Dawn Ridge,Huntersville,NC,28219,35.3423,-80.8044,single_family,4.0,335934
PRP-05656,67614 Smith Street,East Point,GA,30122,33.6534,-84.4299,single_family,1.0,213846
PRP-05657,827 Jay Highway,Brentwood,TN,37807,35.9716,-86.7165,single_family,5.0,212966
PRP-05658,564 Kirsten Road,Sandy Springs,GA,31348,33.8729,-84.3374,single_family,6.0,448420
PRP-05659,73268 Sandra Stream,Franklin,TN,37770,35.8834,-86.8726,single_family,3.0,485871
PRP-05660,74236 Richardson Cliffs Apt. 725,Charlotte,NC,28486,35.1849,-80.788,single_family,2.0,234892
PRP-05661,625 Hoffman Forges Apt. 429,Atlanta,GA,31595,33.6833,-84.4234,condo,4.0,579878
PRP-05662,8526 Young Spurs,Marietta,GA,31033,33.9351,-84.4997,single_family,3.0,301666
PRP-05663,862 John Bridge,Brentwood,TN,37860,35.9754,-86.7812,single_family,6.0,298581
PRP-05664,893 Daniel Ports Suite 911,Charlotte,NC,27542,35.2298,-80.8884,single_family,1.0,175817
PRP-05665,4262 Allison Unions,Brentwood,TN,37823,36.0101,-86.8408,single_family,4.0,203148
PRP-05666,1061 Victoria Summit,Nashville,TN,37137,36.1559,-86.8438,condo,3.0,585689
PRP-05667,70301 Glenn Mission,Franklin,TN,37548,35.9827,-86.9135,multi_family,5.0,1045512
PRP-05668,76844 Anderson Camp Apt. 688,Atlanta,GA,31209,33.6881,-84.3672,townhouse,5.0,263618
PRP-05669,856 Adrian Walk Suite 085,Decatur,GA,30623,33.8449,-84.3532,condo,4.0,440529
PRP-05670,84123 Aaron Harbors,East Point,GA,31453,33.692,-84.3804,single_family,2.0,414844
PRP-05671,2284 Phillip Plain,Sandy Springs,GA,30936,33.8869,-84.3926,multi_family,3.0,1068588
PRP-05672,04636 Morgan Station Apt. 301,Huntersville,NC,27599,35.4134,-80.8336,single_family,3.0,233031
PRP-05673,0992 Erik Viaduct,Brookhaven,GA,30184,33.7869,-84.2789,townhouse,4.0,254509
PRP-05674,5859 Barton Drive,Decatur,GA,30814,33.7174,-84.288,single_family,5.0,382776
PRP-05675,20180 Rick Wall,Charlotte,NC,27826,35.1962,-80.8154,single_family,5.0,421237
PRP-05676,3720 Paige Highway Suite 385,Marietta,GA,31614,33.8823,-84.6227,single_family,4.0,297202
PRP-05677,94477 Wendy Stream Apt. 700,Atlanta,GA,30862,33.7156,-84.3225,townhouse,4.0,241158
PRP-05678,5216 Kenneth Roads Suite 912,Nashville,TN,38273,36.2345,-86.7544,townhouse,2.0,500139
PRP-05679,4617 Kent Ferry Suite 946,Nashville,TN,37499,36.1583,-86.7265,condo,1.0,222257
PRP-05680,892 Marquez Springs Suite 221,East Point,GA,30897,33.609,-84.3688,townhouse,2.0,451316
PRP-05681,5605 Daniel Points,Nashville,TN,37430,36.202,-86.7184,single_family,1.0,258744
PRP-05682,613 Richard Prairie Suite 503,East Point,GA,30509,33.723,-84.4224,single_family,4.0,205375
PRP-05683,698 Drew Rapids Suite 275,Decatur,GA,30299,33.789,-84.3023,condo,2.0,371981
PRP-05684,22716 Ryan Oval Suite 044,Marietta,GA,30299,33.9399,-84.5179,land,,394309
PRP-05685,63301 Deleon Drive,Decatur,GA,31584,33.8124,-84.2485,single_family,6.0,458240
PRP-05686,90784 Goodman Forge Apt. 332,Matthews,NC,28441,35.1956,-80.7068,single_family,1.0,296364
PRP-05687,90941 Barber Falls,Matthews,NC,28343,35.0784,-80.6877,single_family,2.0,398250
PRP-05688,0356 Johnson Tunnel,Brookhaven,GA,31862,33.8506,-84.3593,single_family,4.0,150000
PRP-05689,10728 Nicole Ridges,Marietta,GA,30788,33.8792,-84.4797,single_family,6.0,347117
PRP-05690,0548 Robinson Port Suite 873,Tucker,GA,31967,33.9486,-84.1431,single_family,4.0,526051
PRP-05691,6039 Amber Creek,Charlotte,NC,28461,35.1742,-80.8345,townhouse,3.0,181104
PRP-05692,15957 Laura Stream,Matthews,NC,28316,35.1733,-80.7028,townhouse,5.0,216921
PRP-05693,675 Douglas Valley,Charlotte,NC,27392,35.213,-80.8278,multi_family,4.0,727102
PRP-05694,45919 Solis Key,Franklin,TN,38101,35.9862,-86.8167,condo,1.0,215098
PRP-05695,92726 Underwood Park,Nashville,TN,38328,36.1454,-86.8236,condo,2.0,480000
PRP-05696,640 Douglas Prairie Apt. 926,Franklin,TN,37196,35.9792,-86.8569,single_family,5.0,216082
PRP-05697,36668 Nicholas Key Apt. 841,Decatur,GA,31922,33.6941,-84.2342,condo,1.0,160767
PRP-05698,842 Garrison Lodge Apt. 866,Charlotte,NC,28627,35.2802,-80.918,single_family,5.0,282844
PRP-05699,61229 Schneider Mountain Suite 523,Matthews,NC,27749,35.1713,-80.7918,single_family,1.0,449432
PRP-05700,730 Francis Trace,East Point,GA,31012,33.6143,-84.4117,single_family,5.0,259250
PRP-05701,89652 Medina Lodge,Brookhaven,GA,31897,33.7937,-84.3656,single_family,4.0,300652
PRP-05702,0511 Shawn Landing,Charlotte,NC,27754,35.1911,-80.7968,condo,6.0,164968
PRP-05703,4988 Sharon Causeway,Matthews,NC,27674,35.147,-80.6951,multi_family,3.0,941889
PRP-05704,833 Melendez Mews,Brentwood,TN,37197,35.9665,-86.8343,single_family,1.0,360399
PRP-05705,466 Marshall Land Apt. 907,Brentwood,TN,37443,35.9987,-86.8301,single_family,3.0,457143
PRP-05706,444 Harris Skyway Apt. 341,Huntersville,NC,28525,35.3484,-80.8806,land,,225614
PRP-05707,386 Nicole Brooks,Marietta,GA,31121,34.0045,-84.5391,single_family,6.0,347986
PRP-05708,5227 Moore Roads,Decatur,GA,31945,33.8036,-84.2748,townhouse,5.0,359644
PRP-05709,333 William Green Apt. 398,East Point,GA,30878,33.7475,-84.4933,land,,381780
PRP-05710,102 Adams Fords Suite 490,Charlotte,NC,27451,35.2255,-80.8742,single_family,4.0,252320
PRP-05711,5970 Mendez Lodge,Sandy Springs,GA,30818,33.8899,-84.309,condo,4.0,311534
PRP-05712,087 David Squares,Matthews,NC,27807,35.1521,-80.6547,single_family,2.0,320723
PRP-05713,79507 Murray Springs,Brentwood,TN,37638,36.015,-86.7914,single_family,1.0,345850
PRP-05714,6049 Rowe Vista Suite 816,Franklin,TN,37479,35.8832,-86.8528,single_family,4.0,193582
PRP-05715,1883 Smith Cliffs,East Point,GA,31418,33.7351,-84.3856,townhouse,6.0,627719
PRP-05716,387 Donovan Mill Apt. 931,Charlotte,NC,28613,35.2348,-80.8923,single_family,2.0,347179
PRP-05717,05190 Murray Forks,Franklin,TN,37749,35.8747,-86.918,single_family,4.0,362109
PRP-05718,721 Jacobs Fords Suite 845,Marietta,GA,31245,34.0118,-84.5197,single_family,2.0,199335
PRP-05719,242 Zimmerman Hills,East Point,GA,31424,33.7039,-84.4621,single_family,1.0,436811
PRP-05720,648 Robert Run Apt. 075,Franklin,TN,37705,36.0005,-86.9352,single_family,1.0,319662
PRP-05721,48819 Martin Spur,Matthews,NC,27065,35.1027,-80.8035,townhouse,4.0,181521
PRP-05722,70457 Courtney Lodge,Decatur,GA,31619,33.8004,-84.3409,single_family,5.0,271919
PRP-05723,1274 Brooke Pine Apt. 758,Tucker,GA,31323,33.8934,-84.1559,condo,3.0,283148
PRP-05724,313 Sandy Club Apt. 130,Huntersville,NC,27091,35.4254,-80.7934,townhouse,6.0,206701
PRP-05725,3028 Melissa Cape Suite 690,Nashville,TN,37432,36.2135,-86.8455,single_family,2.0,387226
PRP-05726,67831 Michael Villages,Brentwood,TN,37449,36.0641,-86.7133,condo,4.0,174722
PRP-05727,10798 Victoria Turnpike Apt. 373,Franklin,TN,37117,35.96,-86.7893,condo,5.0,349796
PRP-05728,55321 Duarte Village Apt. 273,Atlanta,GA,31643,33.8132,-84.4196,townhouse,1.0,287917
PRP-05729,645 Mason Fall,Marietta,GA,31231,33.9574,-84.5725,condo,2.0,361413
PRP-05730,712 Sanchez Stravenue,Huntersville,NC,28724,35.3406,-80.8626,condo,5.0,185589
PRP-05731,536 Patterson Views,Matthews,NC,28479,35.0472,-80.712,single_family,2.0,704650
PRP-05732,04907 Giles Lane Apt. 407,Franklin,TN,38472,35.8935,-86.888,single_family,6.0,202609
PRP-05733,68680 Martinez Spring Apt. 055,Brentwood,TN,38145,35.9623,-86.7753,single_family,3.0,498964
PRP-05734,14689 Ortiz Neck Suite 666,Brentwood,TN,37778,36.0187,-86.8076,condo,6.0,238685
PRP-05735,449 Nicole Road,Sandy Springs,GA,30029,33.8875,-84.4476,multi_family,5.0,523741
PRP-05736,562 Rice Circle,Decatur,GA,31809,33.7397,-84.218,single_family,2.0,185303
PRP-05737,727 Mann Motorway Suite 834,Sandy Springs,GA,30114,33.9621,-84.3188,single_family,5.0,232474
PRP-05738,80572 Garrett Forest,Franklin,TN,38058,35.8857,-86.8155,single_family,4.0,240899
PRP-05739,65329 Aaron Throughway,Sandy Springs,GA,30694,33.9417,-84.448,single_family,6.0,340166
PRP-05740,9132 Joseph Corners Apt. 810,Brentwood,TN,38073,36.0815,-86.8039,single_family,4.0,280519
PRP-05741,2462 Sarah Mountain,Charlotte,NC,28517,35.2242,-80.835,single_family,5.0,261477
PRP-05742,3240 Daniel Squares Suite 076,Charlotte,NC,27693,35.2163,-80.7944,single_family,4.0,285657
PRP-05743,846 Amber Motorway,Decatur,GA,30413,33.8105,-84.2954,single_family,3.0,449532
PRP-05744,608 Flores Court,Huntersville,NC,27559,35.472,-80.9074,townhouse,1.0,516241
PRP-05745,81289 Jeffrey Groves Apt. 870,Marietta,GA,30261,33.9584,-84.6054,single_family,4.0,227814
PRP-05746,170 Carlson Walk Apt. 086,Decatur,GA,30515,33.718,-84.2809,single_family,3.0,267873
PRP-05747,63983 Wilson Road,Nashville,TN,37881,36.2077,-86.7113,condo,6.0,302850
PRP-05748,359 Rivera Knoll Suite 131,Franklin,TN,38309,35.8844,-86.8871,single_family,5.0,150000
PRP-05749,96669 Katrina Drive,Decatur,GA,31134,33.7241,-84.2269,condo,4.0,269995
PRP-05750,531 Davenport View Suite 515,East Point,GA,31403,33.631,-84.3843,single_family,3.0,385946
PRP-05751,1161 Holloway Cape Apt. 029,Charlotte,NC,28181,35.22,-80.9099,townhouse,2.0,418284
PRP-05752,7810 Megan Junctions Suite 667,Nashville,TN,37534,36.1354,-86.7416,single_family,2.0,478898
PRP-05753,5229 Mercado Falls Suite 932,Marietta,GA,30251,33.879,-84.4745,single_family,1.0,324435
PRP-05754,3738 Arnold Motorway,Huntersville,NC,27039,35.331,-80.8251,single_family,4.0,337438
PRP-05755,93092 Maxwell Forge Suite 843,Marietta,GA,30254,33.9077,-84.4715,single_family,2.0,229466
PRP-05756,48649 Bennett Station Apt. 755,Brentwood,TN,38222,36.1096,-86.7911,single_family,5.0,276147
PRP-05757,301 Abigail Prairie Suite 848,Marietta,GA,30531,33.8924,-84.518,single_family,5.0,425782
PRP-05758,998 John Wall Suite 502,Atlanta,GA,31691,33.7707,-84.4092,condo,3.0,274022
PRP-05759,4273 Adams Underpass,Franklin,TN,37085,35.9426,-86.8195,condo,6.0,403287
PRP-05760,21637 Webb Dale Suite 452,Tucker,GA,30745,33.8922,-84.1972,single_family,3.0,366367
PRP-05761,829 Flowers Bridge,Atlanta,GA,30842,33.782,-84.4668,single_family,3.0,190007
PRP-05762,8790 Roberts Freeway,Franklin,TN,37957,35.8918,-86.8051,single_family,4.0,384857
PRP-05763,8978 Karen Rapid Apt. 348,Marietta,GA,31475,34.0244,-84.5715,single_family,6.0,211962
PRP-05764,43286 Kennedy Stravenue Apt. 636,Decatur,GA,30394,33.7463,-84.34,single_family,4.0,382217
PRP-05765,5212 Kurt Locks,Matthews,NC,27966,35.1096,-80.7914,single_family,2.0,247459
PRP-05766,7362 Escobar Shore Suite 772,Brookhaven,GA,30311,33.8333,-84.2429,single_family,2.0,300793
PRP-05767,5048 Moore Valley,Franklin,TN,38169,35.9726,-86.8371,single_family,3.0,514478
PRP-05768,6373 Solis Street Suite 593,Brookhaven,GA,31198,33.8834,-84.3847,single_family,1.0,211193
PRP-05769,57946 Martin Plains Suite 137,Matthews,NC,27212,35.1318,-80.7599,multi_family,4.0,355493
PRP-05770,659 Aaron Stream Suite 712,Nashville,TN,38327,36.118,-86.7826,single_family,4.0,269370
PRP-05771,51527 Turner Isle,East Point,GA,30435,33.7339,-84.3699,condo,6.0,373731
PRP-05772,29085 Deborah Trail Suite 858,Huntersville,NC,28486,35.4643,-80.8871,single_family,6.0,205568
PRP-05773,15415 Brown Parks,Matthews,NC,28777,35.0834,-80.6667,single_family,6.0,240912
PRP-05774,93161 Melinda Harbor Apt. 930,Brookhaven,GA,31273,33.8146,-84.285,single_family,3.0,339987
PRP-05775,5278 Michael Ports Suite 137,Matthews,NC,27410,35.0644,-80.6459,single_family,2.0,422894
PRP-05776,855 Sonya Meadows,Decatur,GA,30900,33.778,-84.36,single_family,6.0,172011
PRP-05777,04647 Angela Point,Sandy Springs,GA,31466,33.8643,-84.426,single_family,1.0,296596
PRP-05778,0732 Perkins Vista Apt. 443,Decatur,GA,31220,33.8426,-84.2519,single_family,1.0,277336
PRP-05779,142 Bond Spring,Atlanta,GA,30195,33.7397,-84.4062,single_family,3.0,466438
PRP-05780,059 Janice Lock Suite 848,Brookhaven,GA,31795,33.9055,-84.3326,single_family,5.0,272565
PRP-05781,6014 Evans Villages Apt. 628,Charlotte,NC,28213,35.1661,-80.7693,single_family,4.0,316872
PRP-05782,04676 Davis Fall Apt. 601,Brentwood,TN,37306,36.0951,-86.7127,single_family,3.0,177509
PRP-05783,771 Betty Shoals,Charlotte,NC,27264,35.2648,-80.8086,single_family,6.0,350734
PRP-05784,541 Lam Plaza Suite 354,Charlotte,NC,27187,35.2101,-80.7927,land,,294087
PRP-05785,40022 Dawn Hills Suite 716,Brookhaven,GA,31362,33.7673,-84.2629,single_family,6.0,237567
PRP-05786,697 Ryan Shoals Apt. 637,Matthews,NC,28126,35.1249,-80.6942,condo,4.0,291225
PRP-05787,421 Clay Roads,Charlotte,NC,28147,35.278,-80.9221,single_family,2.0,182534
PRP-05788,4325 Jimenez Islands,Brentwood,TN,37753,35.9821,-86.7265,single_family,6.0,276611
PRP-05789,5925 Megan Stravenue Apt. 378,Sandy Springs,GA,30178,33.9074,-84.4016,single_family,4.0,370732
PRP-05790,86334 Kelly Ridges Suite 705,Nashville,TN,38049,36.0831,-86.7184,single_family,2.0,258101
PRP-05791,57070 Guerra Vista Apt. 073,Huntersville,NC,27368,35.4643,-80.8211,single_family,5.0,650907
PRP-05792,5731 Sarah Forks Suite 104,Atlanta,GA,30494,33.7079,-84.3945,condo,1.0,233062
PRP-05793,261 Kim Radial Suite 539,Tucker,GA,30838,33.9058,-84.1313,single_family,4.0,348460
PRP-05794,3963 Nathan Mills Apt. 210,Tucker,GA,30812,33.9322,-84.25,single_family,6.0,343388
PRP-05795,134 Joseph Station,East Point,GA,31624,33.6282,-84.4207,single_family,1.0,204934
PRP-05796,1852 Daniels Overpass,Sandy Springs,GA,30419,33.8731,-84.3913,condo,4.0,274750
PRP-05797,23588 Williams Dale Apt. 064,Charlotte,NC,28310,35.2528,-80.7672,single_family,3.0,174657
PRP-05798,73972 Kathleen Crossroad,Charlotte,NC,28240,35.1936,-80.8559,single_family,5.0,264532
PRP-05799,876 Butler Shores,Brookhaven,GA,30617,33.863,-84.3507,single_family,3.0,292175
PRP-05800,504 Oneill Stravenue,Brentwood,TN,38156,36.0322,-86.7565,single_family,2.0,225397
PRP-05801,6193 Holland Island Apt. 642,Decatur,GA,30132,33.7771,-84.3651,single_family,1.0,278682
PRP-05802,297 Arnold Park Apt. 523,Brookhaven,GA,31415,33.8874,-84.3236,single_family,6.0,478293
PRP-05803,6214 Phelps Ferry Suite 941,Matthews,NC,28582,35.1053,-80.7941,single_family,4.0,317491
PRP-05804,576 Nelson Mission,Brentwood,TN,37349,36.051,-86.7552,single_family,5.0,262519
PRP-05805,0598 Kristen Fords,Huntersville,NC,28230,35.3465,-80.898,townhouse,2.0,496224
PRP-05806,205 Samuel Flat Suite 383,Atlanta,GA,31693,33.8202,-84.318,single_family,3.0,364565
PRP-05807,491 Toni Parkways,Franklin,TN,37781,35.8815,-86.8389,single_family,6.0,179128
PRP-05808,37477 Kevin Station Suite 666,Franklin,TN,37103,35.9023,-86.7892,townhouse,5.0,209355
PRP-05809,44798 Jessica Passage Apt. 951,Sandy Springs,GA,30099,33.8766,-84.381,condo,2.0,309870
PRP-05810,912 Rice Court Apt. 325,Matthews,NC,28277,35.1277,-80.7595,single_family,5.0,232585
PRP-05811,158 Wang Tunnel,Huntersville,NC,27218,35.3321,-80.8493,single_family,3.0,368504
PRP-05812,46005 Sarah Well Apt. 705,Decatur,GA,30385,33.7273,-84.3002,single_family,3.0,262552
PRP-05813,923 Walker Keys Suite 303,Franklin,TN,37799,35.9711,-86.8674,condo,3.0,150000
PRP-05814,9856 Morgan Flats,Huntersville,NC,27180,35.4346,-80.8804,single_family,5.0,394446
PRP-05815,3047 Lewis Shoal,Charlotte,NC,28223,35.2849,-80.8783,single_family,1.0,219619
PRP-05816,4758 Kristina Streets Suite 344,Huntersville,NC,27022,35.3711,-80.7852,condo,6.0,350535
PRP-05817,342 Miller Overpass,Huntersville,NC,27743,35.3499,-80.8116,single_family,3.0,644311
PRP-05818,77339 Wesley Wells,East Point,GA,30318,33.6752,-84.4217,single_family,5.0,383849
PRP-05819,743 Angela Trail,Decatur,GA,30046,33.7503,-84.2521,single_family,2.0,470029
PRP-05820,55725 Anita Hollow Apt. 221,Marietta,GA,30406,33.9692,-84.4849,single_family,5.0,204998
PRP-05821,01042 Schmidt Estates,Marietta,GA,30375,33.919,-84.4715,single_family,6.0,248608
PRP-05822,61478 Hunt Ferry Apt. 049,Charlotte,NC,28241,35.238,-80.8327,land,,399983
PRP-05823,1222 Wu Fork Suite 991,Brookhaven,GA,30827,33.7747,-84.3211,single_family,1.0,463031
PRP-05824,7559 Thomas Forks,Huntersville,NC,27381,35.355,-80.8294,single_family,5.0,376556
PRP-05825,4904 Robinson Walks,Marietta,GA,30776,33.9205,-84.605,single_family,4.0,212370
PRP-05826,9291 Lambert River,Brookhaven,GA,31978,33.8036,-84.2863,single_family,1.0,167179
PRP-05827,993 Adam Hills,Marietta,GA,31536,33.9524,-84.6274,single_family,6.0,444851
PRP-05828,3146 Keith Station,Tucker,GA,30591,33.9154,-84.221,condo,1.0,269835
PRP-05829,485 Garcia Squares Apt. 913,Nashville,TN,37494,36.1363,-86.7446,single_family,1.0,285685
